Episode,Build,Reward,APFD,Improvement
0,774258626,2.2,0.52,-0.0888888888888889
1,568334975,1.6653345369377348e-16,0.5839160839160839,-0.020979020979021046
2,746705132,-1.0999999999999999,0.5216216216216215,-0.0038610038610039643
3,572569256,0.7,0.5595238095238095,0.004761904761904745
4,574118050,-1.6000000000000003,0.5111287758346582,0.004769475357710662
5,573612979,2.2,0.5160714285714285,0.008035714285714257
6,574118050,-0.9,0.5087440381558028,0.0023847376788552754
7,620535556,3.1,0.553639846743295,0.02937420178799488
8,572569256,-0.4,0.5571428571428572,0.0023809523809523725
9,572661645,-2.0999999999999996,0.5017857142857143,-0.0008928571428571397
10,572164834,2.3000000000000003,0.5282258064516129,0.04838709677419356
11,565766526,2.8000000000000003,0.5263929618768328,0.010752688172043001
12,707534724,5.5,0.5714285714285715,0.0
13,572166969,0.8000000000000002,0.5428571428571428,0.06952380952380949
14,683722377,1.3000000000000003,0.5676691729323309,-0.015037593984962405
15,710784968,3.000000000000001,0.5642857142857144,-0.0023809523809523725
16,572177292,8.399999999999997,0.5506272401433692,0.07258064516129031
17,572158302,4.700000000000001,0.5434587813620071,0.060931899641577025
18,620591648,8.0,0.5416666666666666,0.023391812865497075
19,570814567,7.6,0.5629629629629629,0.06944444444444436
20,707534724,-1.7000000000000006,0.530952380952381,-0.040476190476190554
21,572270296,-2.5,0.5125,0.011607142857142816
22,572158302,7.399999999999999,0.5685483870967741,0.08602150537634407
23,570817138,6.0,0.548148148148148,0.06388888888888883
24,774620167,6.899999999999999,0.6311111111111112,0.04888888888888898
25,683365076,2.0999999999999996,0.5714285714285715,0.030952380952381064
26,617010721,-0.6,0.5199248120300752,0.016541353383458635
27,572177292,1.9,0.5389784946236559,0.060931899641577025
28,572180043,-3.800000000000001,0.5300179211469533,0.043906810035842236
29,572687246,-0.8999999999999997,0.5151785714285714,0.009821428571428537
30,572270296,-2.6,0.5125,0.011607142857142816
31,587277184,4.4,0.564516129032258,0.06105990783410131
32,568299456,4.0,0.6398601398601399,0.034965034965035
33,573677038,-0.30000000000000027,0.5133928571428571,0.008928571428571397
34,618058102,-1.4000000000000001,0.5026315789473684,-0.0015037593984962294
35,572669556,3.5,0.5428571428571428,0.03392857142857142
36,572641150,1.2999999999999998,0.5223214285714286,0.020535714285714324
37,572580658,2.2,0.51280834914611,0.008538899430739932
38,774588679,4.5,0.6052631578947368,-0.05263157894736836
39,572270296,-1.1,0.5053571428571428,0.004464285714285698
40,617680618,-2.0000000000000004,0.5244360902255639,0.020300751879699264
41,572759324,-0.7,0.5374999999999999,0.03035714285714275
42,573430804,-2.4000000000000004,0.5480072463768116,0.0126811594202898
43,587270777,-1.7000000000000002,0.5178571428571429,0.0011904761904761862
44,572570072,-0.4,0.5107142857142857,0.0
45,574118187,-0.7999999999999998,0.5222575516693163,0.008744038155802825
46,572158302,6.099999999999998,0.5551075268817204,0.07258064516129031
47,572270296,-1.4,0.5428571428571428,0.041964285714285676
48,587270777,2.7,0.5488095238095239,0.03214285714285714
49,572732843,0.30000000000000004,0.5595238095238095,0.004761904761904745
50,774620167,4.9,0.5533333333333333,-0.028888888888888853
51,620533797,5.5,0.5431286549707602,0.0314327485380117
52,617696903,-0.20000000000000026,0.5214646464646464,0.015993265993266004
53,774590033,1.2999999999999998,0.5355555555555556,-0.07333333333333336
54,620533797,4.1,0.5431286549707602,0.0314327485380117
55,572661645,-0.20000000000000004,0.5187499999999999,0.016071428571428514
56,574186282,1.2000000000000006,0.5445151033386327,0.03577106518282991
57,774621349,-4.4,0.5133333333333333,-0.10888888888888892
58,774588572,-0.9,0.5377777777777778,-0.04888888888888887
59,620535556,0.6999999999999997,0.533205619412516,0.008939974457215838
60,774589874,-2.7000000000000006,0.4688888888888889,-0.11333333333333329
61,587286221,-1.1,0.5213675213675214,-0.005698005698005604
62,774589874,7.800000000000001,0.6311111111111112,0.04888888888888898
63,572687246,-0.19999999999999993,0.5508928571428571,0.045535714285714235
64,688072357,2.1999999999999997,0.5666666666666668,0.011904761904761973
65,572180209,0.4999999999999998,0.55,-0.014285714285714346
66,573776679,1.6999999999999997,0.5642857142857144,0.0071428571428572285
67,568334975,3.1,0.5839160839160839,-0.020979020979021046
68,572641150,0.4000000000000006,0.5419642857142857,0.0401785714285714
69,620590707,1.9000000000000004,0.5233918128654972,0.005116959064327631
70,574186282,-1.4,0.5079491255961844,-0.0007949125596183881
71,572759324,-0.8,0.5303571428571427,0.023214285714285632
72,571734323,6.600000000000001,0.5488351254480286,0.07347670250896049
73,774266440,1.7000000000000006,0.5533333333333333,-0.05111111111111111
74,620480535,0.30000000000000004,0.5263157894736842,0.009502923976608124
75,774241138,-3.3000000000000003,0.54,-0.05555555555555558
76,572710446,-0.30000000000000027,0.53125,0.025892857142857162
77,680844288,-0.19999999999999984,0.5357142857142857,-0.011904761904761973
78,570814567,-0.3000000000000007,0.5574074074074074,0.06388888888888883
79,572665755,-0.5,0.5133928571428571,0.009821428571428537
80,572117344,-1.7000000000000006,0.5261904761904762,-0.0452380952380953
81,617696903,2.999999999999999,0.5332491582491582,0.02777777777777779
82,703066934,-1.9000000000000004,0.5547619047619048,-0.004761904761904745
83,572570072,4.199999999999999,0.5428571428571428,0.03214285714285714
84,773587767,0.40000000000000036,0.5066666666666667,-0.08666666666666656
85,573777039,5.551115123125783e-17,0.5595238095238095,0.004761904761904745
86,774446822,-1.5,0.5644444444444445,-0.0444444444444444
87,774621409,0.3999999999999997,0.5133333333333333,-0.09333333333333338
88,706168614,0.19999999999999993,0.5547619047619048,-0.0023809523809523725
89,571827697,2.8,0.5292869269949066,0.08234295415959253
90,570755878,0.0,0.5448717948717948,-0.044871794871794934
91,617680618,1.799999999999999,0.5296992481203008,0.025563909774436122
