Episode,Build,Reward,APFD,Improvement
0,774616816,31.8896,0.5266666666666666,-0.10000000000000009
1,774601140,35.60320000000001,0.5888888888888889,-0.028888888888888853
2,620591648,58.04224376731302,0.5219298245614036,0.003654970760234022
3,774371009,36.4816,0.5444444444444445,-0.07333333333333325
4,746705132,52.13805697589481,0.5324324324324324,0.006949806949806958
5,774590033,37.3664,0.6044444444444445,-0.004444444444444473
6,746705132,53.75675675675675,0.5293436293436293,0.0038610038610038533
7,620590707,53.87534626038781,0.5124269005847953,-0.005847953216374213
8,774590033,34.2256,0.5800000000000001,-0.028888888888888853
9,746705132,48.67786705624543,0.5285714285714286,0.003088803088803105
10,774260344,33.950399999999995,0.5844444444444445,-0.033333333333333215
11,707354621,29.927437641723355,0.5714285714285715,0.0
12,616644235,31.850340136054427,0.5690476190476191,0.004761904761904745
13,587270777,40.68333333333333,0.5071428571428572,-0.00952380952380949
14,572118894,37.66280864197531,0.507616487455197,0.029569892473118198
15,620533797,42.99792243767313,0.5226608187134504,0.010964912280701844
16,774584481,28.499200000000005,0.5844444444444445,-0.033333333333333215
17,572732843,34.30839002267574,0.5285714285714286,-0.02619047619047621
18,620533797,48.79847645429363,0.5241228070175439,0.012426900584795342
19,587271561,41.02444444444445,0.5142857142857143,-0.00952380952380949
20,774266440,34.206399999999995,0.5311111111111111,-0.07333333333333336
21,572180209,32.98866213151928,0.5666666666666668,0.0023809523809523725
22,710784968,30.27437641723356,0.55,-0.01666666666666672
23,617631185,48.169921875,0.5285560344827587,0.018318965517241437
24,620485513,48.66620498614959,0.5380116959064328,0.023391812865497075
25,710784968,36.12925170068027,0.5285714285714286,-0.03809523809523818
26,746705132,49.35500365230094,0.5131274131274131,-0.01235521235521242
27,572710446,45.97469387755101,0.5205357142857142,0.015178571428571375
28,573677038,52.434285714285714,0.5330357142857143,0.02857142857142858
29,617692529,48.45369406867846,0.511123470522803,-0.010011123470522798
30,572158302,47.750000000000014,0.5336021505376344,0.05107526881720431
31,680844288,28.825396825396822,0.5642857142857144,0.01666666666666672
32,572261080,27.88888888888889,0.5476190476190477,-0.00952380952380949
33,774260344,25.665600000000005,0.5777777777777777,-0.040000000000000036
34,572270296,42.819591836734695,0.5348214285714286,0.03392857142857142
35,619575286,47.55673469387756,0.545021645021645,0.030303030303030276
36,572710446,43.0595918367347,0.5160714285714285,0.010714285714285676
37,774260344,31.859200000000005,0.528888888888889,-0.0888888888888888
38,703066934,30.310657596371875,0.5476190476190477,-0.011904761904761862
39,572270296,43.74204081632653,0.5116071428571428,0.010714285714285676
40,571734323,49.770061728395056,0.4932795698924732,0.017921146953405076
41,774445899,32.4208,0.5111111111111112,-0.09999999999999998
42,706168614,31.49886621315193,0.5690476190476191,0.011904761904761973
43,573732851,40.65387755102039,0.5285714285714285,0.030357142857142805
44,573676948,52.85632653061224,0.5223214285714286,0.016964285714285765
45,572158302,45.94444444444445,0.5291218637992832,0.0465949820788531
46,572274038,47.43428571428571,0.5116071428571428,0.0035714285714285587
47,572663090,42.03642039542144,0.5344827586206897,0.013348164627363879
48,774445831,32.5872,0.5688888888888889,-0.040000000000000036
49,620533797,51.155124653739605,0.5211988304093568,0.009502923976608235
50,572759324,49.2865306122449,0.5125,0.005357142857142838
51,572569256,39.68253968253968,0.5333333333333333,-0.021428571428571463
52,683739035,37.51020408163266,0.5357142857142857,-0.021428571428571463
53,608615216,56.032140248356455,0.5061776061776061,-0.010810810810810922
54,774584481,26.2208,0.4866666666666667,-0.13111111111111107
55,572732843,37.97278911564626,0.5333333333333333,-0.021428571428571463
56,617639585,34.83673469387755,0.55,-0.0071428571428571175
57,572735102,49.05632653061224,0.5098214285714285,-0.012500000000000067
58,572713811,43.40244897959184,0.5187499999999999,0.016071428571428514
59,774258146,32.5712,0.5311111111111111,-0.04444444444444451
60,572641150,48.1926530612245,0.5133928571428571,0.011607142857142816
61,617681746,46.64516129032258,0.5300333704115684,0.008898776418242549
62,707354621,31.784580498866216,0.5452380952380952,-0.02619047619047632
63,572732843,33.156462585034014,0.5714285714285715,0.01666666666666672
64,572641150,51.70530612244898,0.5241071428571429,0.022321428571428603
65,572732843,34.11337868480725,0.5666666666666668,0.011904761904761973
66,572735102,46.75183673469388,0.5357142857142856,0.013392857142856984
67,574118050,49.65595325054784,0.5317965023847376,0.025437201907790086
68,683365076,33.14965986394559,0.5404761904761904,0.0
69,573430804,37.20486111111111,0.5534420289855072,0.018115942028985366
70,573430804,33.432291666666664,0.538949275362319,0.0036231884057971175
71,707534724,28.630385487528347,0.5261904761904762,-0.0452380952380953
72,568334975,20.83431952662722,0.6258741258741258,0.020979020979020935
73,774621349,29.6128,0.5222222222222223,-0.09999999999999998
74,683365076,33.30385487528345,0.5428571428571428,0.0023809523809523725
75,573677309,45.32081632653061,0.5267857142857142,0.016964285714285654
76,746705132,44.116143170197226,0.5084942084942085,-0.01698841698841702
77,683358906,34.08390022675737,0.55,-0.00952380952380949
78,572759324,44.64326530612246,0.5116071428571428,0.004464285714285698
79,774241138,30.409599999999998,0.47777777777777775,-0.11777777777777787
80,572669556,46.013877551020414,0.5428571428571428,0.03392857142857142
81,683739035,30.22902494331065,0.5428571428571428,-0.014285714285714346
82,572641150,44.16408163265306,0.4964285714285714,-0.005357142857142894
83,683358906,30.258503401360542,0.5428571428571428,-0.01666666666666672
84,617692529,48.78876170655568,0.5278086763070078,0.006674082313681939
85,573024295,33.43764172335601,0.5690476190476191,0.004761904761904745
86,774258146,31.313600000000005,0.5333333333333333,-0.04222222222222227
87,572177292,44.783950617283956,0.5309139784946236,0.052867383512544774
88,616644235,34.97278911564625,0.5452380952380952,-0.019047619047619202
89,573677038,38.804081632653066,0.5410714285714285,0.03660714285714284
90,573024295,36.3015873015873,0.5428571428571428,-0.021428571428571574
91,706168614,38.47845804988662,0.5523809523809524,-0.004761904761904745
92,572659799,46.79930795847751,0.5033206831119544,-0.001897533206831059
