Episode,Build,Reward,APFD,Improvement
0,620535556,38.73483947681331,0.5344827586206896,0.010217113665389466
1,587270777,42.05777777777778,0.5523809523809524,0.0357142857142857
2,572274038,47.12326530612246,0.5428571428571428,0.03482142857142856
3,617692529,56.72008324661811,0.5422691879866518,0.021134593993325956
4,774266796,35.815999999999995,0.5422222222222222,-0.06666666666666676
5,774601140,29.2416,0.6333333333333333,0.015555555555555545
6,620535556,43.64803804994056,0.5434227330779055,0.019157088122605304
7,570817138,43.11033950617284,0.537962962962963,0.05370370370370375
8,774605807,39.64639999999999,0.5022222222222222,-0.10666666666666669
9,587277184,48.31529656607701,0.5414746543778801,0.03801843317972342
10,572158302,42.50385802469136,0.4932795698924732,0.010752688172043112
11,574118187,47.9444850255661,0.5015898251192369,-0.0119236883942766
12,680844288,33.770975056689345,0.530952380952381,-0.01666666666666672
13,774251100,35.769600000000004,0.56,-0.06222222222222218
14,572669556,47.474285714285706,0.5339285714285713,0.02499999999999991
15,572569256,40.70748299319728,0.5285714285714286,-0.02619047619047621
16,774258626,39.23199999999999,0.6000000000000001,-0.008888888888888835
17,703066934,35.24716553287982,0.5642857142857144,0.004761904761904856
18,573612979,48.576326530612235,0.5196428571428571,0.011607142857142816
19,774588803,32.25600000000001,0.5711111111111111,-0.006666666666666599
20,572663090,42.134235171696155,0.5255839822024472,0.00444938820912133
21,617010721,51.372576177285325,0.5402255639097745,0.0368421052631579
22,572132481,47.64506172839505,0.5210573476702509,0.0412186379928316
23,710784968,35.90022675736961,0.5690476190476191,0.0023809523809523725
24,710784968,35.419501133786845,0.5714285714285715,0.004761904761904745
25,573732851,51.25061224489797,0.5258928571428572,0.027678571428571497
26,774602173,40.43359999999999,0.5800000000000001,-0.028888888888888853
27,774616590,36.5424,0.5733333333333334,-0.0444444444444444
28,774590033,40.36000000000001,0.5711111111111111,-0.0377777777777778
29,573732851,47.92163265306122,0.5133928571428571,0.01517857142857143
30,774621349,33.2496,0.548888888888889,-0.07333333333333325
31,746705132,51.28780131482833,0.5262548262548262,0.0007722007722007485
32,568334975,21.52662721893491,0.5979020979020978,-0.006993006993007089
33,572228782,43.60326530612244,0.5133928571428571,0.008035714285714257
34,568299456,18.633136094674555,0.5769230769230769,-0.027972027972028024
35,574186282,48.69685902118336,0.5254372019077901,0.01669316375198726
36,774260344,37.1504,0.5511111111111111,-0.06666666666666665
37,572118894,51.33333333333333,0.5156810035842294,0.03763440860215056
38,620535556,42.273483947681335,0.5408684546615582,0.016602809706258048
39,710784968,33.27891156462585,0.5714285714285715,0.004761904761904745
40,707354621,32.44897959183674,0.5428571428571428,-0.028571428571428692
41,774588679,24.554016620498608,0.5745614035087719,-0.08333333333333326
42,608615216,51.21110299488677,0.5401544401544401,0.02316602316602312
