Episode,Build,Reward,APFD,Improvement
0,721446689,25.92125788209879,0.5451895043731779,0.20262390670553942
1,621775730,0.5339552452694123,0.6666666666666666,-0.16666666666666674
2,721820793,25.793249026493328,0.5422740524781341,0.1931486880466472
3,695181600,29.41344030358843,0.5249183006535947,-0.0077614379084967045
4,694766862,29.37611505585862,0.5175653594771241,-0.011437908496731986
5,724489368,25.39486291652271,0.522875816993464,0.14901960784313711
6,728175517,26.959990056119565,0.5549019607843138,0.2019607843137255
7,716626551,31.01078056073276,0.65359477124183,0.2980392156862744
8,704862536,26.43282177483336,0.5823615160349854,0.2288629737609329
9,614662422,1.0547854370508647,0.8333333333333334,0.16666666666666674
10,721839271,28.52393320700626,0.6880466472303207,0.3454810495626822
11,714050996,31.754336077616763,0.5104575163398692,0.15490196078431367
12,730098655,26.161317949649714,0.4008746355685131,0.050291545189504294
13,604431502,2.0,0.6666666666666666,0.0
14,721888379,27.263847619662176,0.33819241982507287,-0.0007288629737609575
15,697021217,46.580529357689635,0.5273692810457515,-0.0020424836601307117
16,621261626,2.0,1.0,0.0
17,614747891,2.0,1.0,0.0
18,697721190,47.00871718196244,0.531454248366013,-0.002450980392156965
19,718016682,31.164793434794067,0.4588235294117647,0.07843137254901955
20,714050996,29.080946212238246,0.35555555555555557,0.0
21,690992502,48.99319645881534,0.5320128051220487,-0.0008003201280513128
22,699534352,48.0,0.5298202614379084,0.0
23,721784822,28.194044352621365,0.3637026239067056,0.020408163265306145
24,721446689,28.0,0.3425655976676385,0.0
25,615251949,2.0,0.6666666666666666,0.0
26,694766862,47.006008310549376,0.5277777777777777,-0.001225490196078427
27,721581134,27.238043441474872,0.3411078717201166,-0.005102040816326592
28,607127979,2.0,0.6666666666666666,0.0
29,696707092,28.0,0.34693877551020413,0.0
30,716626847,30.0,0.37581699346405234,0.0
31,700203934,28.0,0.35349854227405253,0.0
32,611121236,2.0,1.0,0.0
33,718016682,30.0,0.38039215686274513,0.0
34,721581134,28.0,0.3462099125364432,0.0
35,700147030,29.043556995402295,0.39212827988338195,0.04008746355685133
36,695181600,48.0,0.5326797385620914,0.0
37,619798381,2.0,1.0,0.0
38,615251949,2.0,0.6666666666666666,0.0
