Episode,Build,Reward,APFD,Improvement
0,700204918,-0.6000000000000004,0.5502915451895044,0.19679300291545188
1,730046856,1.9000000000000008,0.49271137026239065,0.14504373177842567
2,730046856,7.1,0.5568513119533528,0.20918367346938782
3,721414939,3.6999999999999993,0.5517492711370263,0.2128279883381925
4,699003871,11.4,0.6056851311953353,0.24781341107871724
5,619804718,-1.1,0.6666666666666666,-0.33333333333333337
6,619798381,-0.9,0.8333333333333334,-0.16666666666666663
7,697021217,-0.2999999999999997,0.5277777777777777,-0.0016339869281045694
8,730098655,10.1,0.5728862973760933,0.2223032069970845
9,714051300,18.200000000000003,0.5660130718954248,0.19150326797385614
10,697021217,-0.10000000000000014,0.5122549019607843,-0.017156862745097978
11,621261626,2.0,1.0,0.0
12,621783216,-0.9,0.6666666666666666,-0.33333333333333337
13,728175517,15.600000000000001,0.5875816993464051,0.23464052287581688
14,721888379,13.1,0.5889212827988338,0.25
15,730098655,10.399999999999999,0.5488338192419825,0.19825072886297368
16,730098655,8.3,0.5422740524781341,0.19169096209912528
17,700294105,8.399999999999999,0.577259475218659,0.22376093294460642
18,695181600,-2.0000000000000004,0.5159313725490196,-0.016748366013071836
19,621777309,2.0,1.0,0.0
20,700204918,5.3000000000000025,0.5911078717201167,0.23760932944606417
21,716753381,13.600000000000001,0.5529411764705883,0.19673202614379087
22,697721190,-0.30000000000000016,0.5155228758169934,-0.018382352941176516
23,716626551,9.8,0.6006535947712418,0.24509803921568624
24,690992502,-1.3,0.5116046418567426,-0.021208483393357458
25,721839271,13.499999999999998,0.5692419825072886,0.22667638483965014
26,700147030,8.4,0.5728862973760933,0.2208454810495627
27,699264549,3.9,0.5273692810457515,-0.0020424836601307117
28,619804718,0.9,1.0,0.0
29,723942590,2.3,0.5437908496732026,0.188235294117647
30,689679884,0.20000000000000032,0.5208333333333333,-0.013071895424836666
31,702181122,6.299999999999999,0.5763673890608875,0.1506707946336429
32,695181600,-1.1,0.5310457516339868,-0.0016339869281045694
33,615251949,0.9,1.0,0.33333333333333337
34,723492425,2.7000000000000006,0.5699708454810496,0.22959183673469385
35,699003871,5.299999999999999,0.5349854227405247,0.1771137026239067
