Episode,Build,Reward,APFD,Improvement
171,721839271,28.380663926403066,0.36297376093294464,0.020408163265306145
172,621775730,2.0,0.8333333333333334,0.0
173,721886814,28.0,0.3462099125364432,0.0
174,607127979,2.0,0.6666666666666666,0.0
175,619798381,2.0,1.0,0.0
176,723724122,29.287710660158123,0.36209150326797385,0.0
177,730008189,28.0,0.337463556851312,0.0
178,699534352,47.884015125930816,0.5298202614379084,0.0
179,721814604,30.0,0.3836601307189543,0.0
180,721581134,28.0,0.3462099125364432,0.0
181,698578231,48.0,0.5290032679738561,0.0
182,700204918,28.0,0.35349854227405253,0.0
183,699221251,28.0,0.34693877551020413,0.0
184,703719021,28.0,0.35349854227405253,0.0
185,621285212,2.0,1.0,0.0
186,703510554,28.0,0.3440233236151604,0.0
187,621775730,2.0,0.8333333333333334,0.0
188,700194166,28.113814932949207,0.36953352769679304,0.01603498542274051
189,621775730,2.0,0.8333333333333334,0.0
190,704862536,28.0,0.35349854227405253,0.0
191,721888379,28.0,0.3389212827988338,0.0
192,695179410,47.44931575023812,0.5281862745098038,-0.0008169934640522847
193,723211456,30.0,0.3745098039215687,0.0
194,718016682,28.099909957626647,0.3777777777777778,-0.002614379084967311
195,697721190,47.23981459566461,0.531454248366013,-0.002450980392156965
196,721446689,28.0,0.3425655976676385,0.0
197,715596162,30.0,0.35228758169934643,0.0
198,721886994,28.0,0.34329446064139946,0.0
199,700204918,28.0,0.35349854227405253,0.0
200,704862536,28.0,0.35349854227405253,0.0
201,611121236,2.0,1.0,0.0
202,703510554,28.0,0.3440233236151604,0.0
203,699003871,27.548207098155515,0.35641399416909625,-0.001457725947521804
204,703550124,28.71900737147708,0.37755102040816324,0.01603498542274051
205,697721190,47.89658951018566,0.5330882352941175,-0.0008169934640523957
206,700203934,27.632487476719344,0.35276967930029157,-0.0007288629737609575
207,718016682,30.873363901066348,0.4143790849673203,0.033986928104575154
208,607127979,2.0,0.6666666666666666,0.0
209,621261626,2.0,1.0,0.0
210,723492425,28.0,0.34037900874635574,0.0
211,697298682,28.0,0.3462099125364432,0.0
212,619798381,2.0,1.0,0.0
213,730008189,27.262908897444255,0.3323615160349854,-0.005102040816326592
214,697721190,48.0,0.5339052287581699,0.0
215,700204918,28.0,0.35349854227405253,0.0
216,699221251,28.0,0.34693877551020413,0.0
217,721814604,30.0,0.3836601307189543,0.0
218,614747891,2.0,1.0,0.0
219,721784822,28.0,0.34329446064139946,0.0
220,621777309,2.0,1.0,0.0
221,723942590,30.0,0.35555555555555557,0.0
222,700204918,28.0,0.35349854227405253,0.0
223,615211413,2.0,0.8333333333333334,0.0
224,614747891,2.0,1.0,0.0
225,721834538,27.521613076095882,0.35787172011661805,0.01895043731778423
226,724489368,30.0,0.37385620915032686,0.0
227,702181350,19.0,0.4226006191950465,0.0
228,611121236,2.0,1.0,0.0
229,730098655,27.23389633664763,0.34985422740524785,-0.0007288629737609575
230,721446689,28.0,0.3425655976676385,0.0
231,721581134,27.78804646185073,0.3454810495626822,-0.0007288629737609575
232,730046856,28.0,0.347667638483965,0.0
233,699003871,28.0,0.35787172011661805,0.0
234,621775730,2.0,0.8333333333333334,0.0
235,697269522,48.0,0.5290032679738561,0.0
236,700294105,28.073054256215173,0.37390670553935856,0.020408163265306034
237,614662422,2.0,0.6666666666666666,0.0
238,714051300,30.038126481468908,0.3941176470588235,0.019607843137254832
239,716626551,30.0,0.35555555555555557,0.0
240,723724122,29.321206089891263,0.35751633986928105,-0.004575163398692794
241,690956079,48.0,0.5290032679738561,0.0
242,715596162,30.065630655173386,0.37124183006535955,0.018954248366013116
243,724412477,30.0,0.3568627450980392,0.0
244,700147030,28.430979929748823,0.36734693877551017,0.015306122448979553
245,721581134,28.0,0.3462099125364432,0.0
246,721814604,30.0,0.3836601307189543,0.0
247,721834538,28.050874078661494,0.358600583090379,0.019679300291545188
248,724489368,30.0,0.37385620915032686,0.0
249,721839271,28.913241856038624,0.36297376093294464,0.020408163265306145
250,704432502,28.0,0.35349854227405253,0.0
251,702181350,19.13405520819237,0.4422084623323013,0.019607843137254832
252,621783216,2.0,1.0,0.0
253,614747891,2.0,1.0,0.0
254,715596162,29.534992601861994,0.35228758169934643,0.0
255,697721190,47.021768713238146,0.5330882352941175,-0.0008169934640523957
256,723211456,30.0,0.3745098039215687,0.0
257,697269522,48.0,0.5290032679738561,0.0
258,697269522,48.0,0.5290032679738561,0.0
259,695146857,48.0,0.5339052287581699,0.0
260,704862536,26.76903619790019,0.3520408163265306,-0.001457725947521915
261,699864411,48.0,0.5294117647058822,0.0
262,621290563,2.0,0.8333333333333334,0.0
263,700203934,28.0,0.35349854227405253,0.0
264,612547046,2.0,1.0,0.0
265,694766862,47.55040042092752,0.5273692810457515,-0.0016339869281045694
266,728175517,30.0,0.35294117647058826,0.0
267,721814604,30.54286977185596,0.4032679738562092,0.019607843137254943
268,700294105,28.0,0.35349854227405253,0.0
269,721581134,28.0,0.3462099125364432,0.0
270,699534352,47.74393105248667,0.5290032679738561,-0.0008169934640522847
271,721839271,28.16780210324869,0.36297376093294464,0.020408163265306145
272,721446689,28.0,0.3425655976676385,0.0
273,714050996,30.0,0.35555555555555557,0.0
274,699221251,27.092250254780005,0.34183673469387754,-0.005102040816326592
275,730008189,28.0,0.337463556851312,0.0
276,611121236,2.0,1.0,0.0
277,615194827,2.0,1.0,0.0
278,703510554,27.848899225259043,0.3440233236151604,0.0
279,619804718,2.0,1.0,0.0
280,614747891,2.0,1.0,0.0
281,721886994,28.0,0.34329446064139946,0.0
282,700204918,28.0,0.35349854227405253,0.0
283,723601437,30.0,0.3777777777777778,0.0
284,721886814,28.0,0.3462099125364432,0.0
285,690992502,49.0,0.5328131252501,0.0
286,721784822,27.294828999838717,0.34329446064139946,0.0
287,621783216,2.0,1.0,0.0
288,721888379,28.0,0.3389212827988338,0.0
289,697269522,47.27577368778519,0.5290032679738561,0.0
290,696707092,29.835996530295176,0.3833819241982508,0.036443148688046656
291,700294105,28.0,0.35349854227405253,0.0
292,690956079,47.35712703664553,0.5290032679738561,0.0
293,723942590,29.279484986732314,0.35490196078431374,-0.0006535947712418277
294,621285212,1.8901621965345443,0.8333333333333334,-0.16666666666666663
295,703550124,28.0,0.36151603498542273,0.0
296,697269522,48.0,0.5290032679738561,0.0
297,614747891,2.0,1.0,0.0
298,697021217,47.911513976983606,0.52859477124183,-0.0008169934640522847
299,621775730,2.0,0.8333333333333334,0.0
300,695179410,48.0,0.5290032679738561,0.0
301,704862536,28.0,0.35349854227405253,0.0
302,690956079,48.0,0.5290032679738561,0.0
303,703510554,28.0,0.3440233236151604,0.0
304,703719021,28.0,0.35349854227405253,0.0
305,621261626,2.0,1.0,0.0
306,619804718,2.0,1.0,0.0
307,615251949,2.0,0.6666666666666666,0.0
308,695179410,47.40979560403687,0.5281862745098038,-0.0008169934640522847
309,614747891,2.0,1.0,0.0
310,696707092,27.649564497656467,0.34693877551020413,0.0
311,690992502,49.0,0.5328131252501,0.0
312,698578231,48.0,0.5290032679738561,0.0
313,723211456,30.0,0.3745098039215687,0.0
314,699221251,28.0,0.34693877551020413,0.0
315,700147030,28.661040936391736,0.37244897959183676,0.020408163265306145
316,700194166,28.0,0.35349854227405253,0.0
317,714050996,29.901487987267952,0.35490196078431374,-0.0006535947712418277
318,721886994,27.052872061910506,0.34183673469387754,-0.001457725947521915
319,615194827,2.0,1.0,0.0
320,717058200,30.0,0.35555555555555557,0.0
321,704432502,27.640866736899078,0.35276967930029157,-0.0007288629737609575
322,621285212,2.0,1.0,0.0
323,702181350,19.79858901832438,0.4422084623323013,0.019607843137254832
324,723942590,30.0,0.35555555555555557,0.0
325,730046856,28.0,0.347667638483965,0.0
326,703550124,28.968629436487102,0.3819241982507289,0.020408163265306145
327,611121236,2.0,1.0,0.0
328,615211413,2.0,0.8333333333333334,0.0
329,721446689,28.0,0.3425655976676385,0.0
