Episode,Build,Reward,APFD,Improvement
0,572661645,-0.49999999999999967,0.5160714285714285,0.013392857142857095
1,573430804,-0.20000000000000015,0.5208333333333334,-0.01449275362318847
2,568334975,-0.9,0.5,-0.1048951048951049
3,572228782,-0.5999999999999998,0.53125,0.025892857142857162
4,572158302,0.09999999999999981,0.5273297491039426,0.044802867383512524
5,774588572,0.5000000000000001,0.5533333333333333,-0.033333333333333326
6,620480535,3.9,0.5460526315789475,0.0292397660818714
7,617680618,1.3000000000000005,0.5394736842105264,0.03533834586466178
8,572132189,0.3999999999999999,0.5398745519713262,0.06541218637992835
9,618058102,-0.8999999999999992,0.5251879699248121,0.021052631578947434
10,683722377,-1.5999999999999996,0.5476190476190477,-0.03508771929824561
11,565766526,2.1000000000000005,0.5175953079178885,0.0019550342130987275
12,572117344,-0.7000000000000001,0.5261904761904762,-0.0452380952380953
13,572641150,-1.5000000000000004,0.5187499999999999,0.016964285714285654
14,774588679,5.400000000000002,0.6403508771929824,-0.01754385964912275
15,774258146,8.0,0.62,0.0444444444444444
16,568334975,-2.2,0.5979020979020978,-0.006993006993007089
17,572274038,8.9,0.5473214285714285,0.03928571428571426
18,617681746,-1.7999999999999998,0.5278086763070078,0.006674082313681939
19,571173535,4.800000000000002,0.5324074074074074,0.0398148148148148
20,572164834,6.6,0.5640681003584229,0.0842293906810036
21,565766526,-1.1,0.5459433040078201,0.030303030303030276
22,620485513,5.9,0.5526315789473685,0.03801169590643272
23,572219491,1.1000000000000005,0.5357142857142856,0.02857142857142847
24,774241138,-5.300000000000001,0.5266666666666666,-0.068888888888889
25,573430804,5.399999999999999,0.5625000000000001,0.02717391304347827
26,616644235,-0.6,0.5476190476190477,-0.01666666666666672
27,572663312,-1.9,0.5185009487666034,0.004743833017077814
28,587270777,-0.40000000000000013,0.5392857142857143,0.02261904761904754
29,571173535,-5.1,0.5435185185185185,0.050925925925925875
30,572219491,1.3000000000000003,0.5419642857142857,0.03482142857142856
31,571829234,0.20000000000000026,0.5198863636363636,0.0028409090909090606
32,683739035,-0.5000000000000001,0.5333333333333333,-0.023809523809523836
33,774620167,1.2999999999999994,0.5866666666666667,0.004444444444444473
34,572180043,2.0999999999999996,0.5389784946236559,0.052867383512544774
35,587270777,-2.3000000000000003,0.5273809523809524,0.010714285714285676
36,573677309,4.9,0.5562499999999999,0.046428571428571375
37,574118050,-2.1,0.5429252782193958,0.0365659777424483
38,572177292,3.4999999999999996,0.5264336917562724,0.04838709677419356
39,570814567,-4.4,0.5138888888888888,0.020370370370370317
40,570817138,12.600000000000001,0.5611111111111111,0.0768518518518519
41,774260344,-7.1,0.4444444444444444,-0.17333333333333334
42,587277184,-1.3000000000000003,0.5253456221198156,0.02188940092165892
43,572713811,6.499999999999999,0.5642857142857143,0.06160714285714286
44,774445899,2.3,0.5711111111111111,-0.040000000000000036
45,571734323,-3.900000000000001,0.5004480286738351,0.025089605734766984
46,618058102,-4.000000000000002,0.5033834586466166,-0.0007518796992480592
47,568334975,-2.2,0.5489510489510488,-0.05594405594405605
48,572261080,3.3,0.5571428571428572,0.0
49,568334975,-1.5,0.5839160839160839,-0.020979020979021046
50,573677038,0.6999999999999998,0.5473214285714285,0.042857142857142816
51,774584481,-0.6999999999999996,0.5577777777777778,-0.05999999999999994
52,774601140,5.800000000000001,0.5266666666666666,-0.09111111111111114
53,774589874,8.399999999999999,0.6288888888888888,0.046666666666666634
54,683739035,0.10000000000000003,0.55,-0.0071428571428571175
55,683365076,-0.9,0.5571428571428572,0.01666666666666672
56,568299456,-1.5000000000000002,0.5279720279720279,-0.07692307692307698
57,572118894,-4.1,0.5273297491039426,0.04928315412186374
58,572274981,0.8999999999999997,0.5419642857142857,0.03749999999999998
59,774266440,3.3,0.5866666666666667,-0.01777777777777778
60,683711413,-1.5000000000000004,0.5238095238095238,-0.0357142857142857
61,574118362,9.1,0.5453100158982512,0.032591414944356134
62,617010721,-1.2,0.5266917293233083,0.023308270676691722
63,572580658,-0.8000000000000002,0.5346299810246679,0.030360531309297834
64,620590707,0.7,0.5241228070175439,0.005847953216374324
65,774258626,4.5,0.5911111111111111,-0.01777777777777778
66,572180209,-1.3000000000000003,0.5261904761904762,-0.03809523809523818
67,570814567,-2.7,0.5499999999999999,0.05648148148148141
68,774621349,2.1999999999999997,0.5911111111111111,-0.03111111111111109
69,773587767,2.0,0.5888888888888889,-0.004444444444444362
70,572139050,3.800000000000001,0.5864695340501791,0.10035842293906799
71,746705132,-2.4000000000000004,0.5108108108108108,-0.014671814671814665
72,773587767,8.4,0.6022222222222222,0.008888888888888946
73,620590707,3.499999999999999,0.5299707602339182,0.011695906432748648
74,774260344,2.5,0.5666666666666667,-0.05111111111111111
75,572270296,1.1,0.5383928571428571,0.03749999999999998
76,774266440,1.3000000000000003,0.5133333333333333,-0.09111111111111114
77,572158302,4.2,0.5524193548387096,0.06989247311827956
78,571734323,2.2999999999999994,0.5461469534050178,0.07078853046594974
79,774445899,-4.9,0.49111111111111116,-0.12
80,572665755,-3.900000000000001,0.5008928571428571,-0.002678571428571419
81,774258626,3.1,0.5844444444444445,-0.02444444444444438
82,572266708,0.6999999999999996,0.5178571428571428,0.022321428571428548
83,573777039,-0.19999999999999998,0.5428571428571428,-0.011904761904761973
84,574118050,-0.20000000000000004,0.514308426073132,0.007949125596184436
85,572166969,0.29999999999999916,0.5152380952380952,0.041904761904761834
86,774588679,-6.199999999999999,0.42543859649122806,-0.23245614035087714
87,572661645,-0.20000000000000004,0.53125,0.02857142857142858
88,573024295,-0.9,0.5261904761904762,-0.03809523809523818
89,774445899,-1.0999999999999996,0.5377777777777778,-0.07333333333333336
90,572580658,-2.400000000000001,0.5109108159392789,0.006641366223908873
91,774602173,-5.8999999999999995,0.5111111111111112,-0.09777777777777774
92,616644235,-1.0999999999999999,0.5333333333333333,-0.030952380952381064
93,616644235,-1.5,0.5476190476190477,-0.01666666666666672
94,620480535,6.600000000000001,0.5445906432748538,0.02777777777777779
95,572274038,-2.5000000000000004,0.5366071428571428,0.02857142857142858
96,774584481,-1.5000000000000002,0.5533333333333333,-0.06444444444444442
97,620485513,1.4999999999999996,0.5328947368421053,0.018274853801169555
98,572663312,-2.3999999999999995,0.4985768500948767,-0.015180265654648861
99,616644235,1.6,0.5642857142857144,0.0
100,587270777,6.4,0.5607142857142858,0.04404761904761911
101,572270296,-1.4,0.5169642857142857,0.016071428571428514
102,573024295,-1.1,0.5261904761904762,-0.03809523809523818
