Episode,Build,Reward,APFD,APFDC,Improvement
54,620485513,0.547514619883041,0.547514619883041,0.7016629378895057,0.0328947368421052
55,587286221,0.527065527065527,0.527065527065527,0.557105141712492,0.0
56,571829234,0.5189393939393939,0.5189393939393939,0.6150887051739815,0.0018939393939393367
57,587271561,0.5511904761904762,0.5511904761904762,0.6897305280494489,0.027380952380952395
58,572164834,0.5291218637992832,0.5291218637992832,0.5594686822436369,0.04928315412186385
59,710784968,0.5714285714285715,0.5714285714285715,0.6803495395032942,0.004761904761904745
60,574121126,0.5238473767885533,0.5238473767885533,0.5913473798191455,0.019872813990461147
61,565766526,0.5185728250244379,0.5185728250244379,0.6815160018469331,0.0029325513196480912
62,572723377,0.5232142857142856,0.5232142857142856,0.6453722038322859,0.021428571428571352
63,688072357,0.5285714285714286,0.5285714285714286,0.6145735941966188,-0.02619047619047621
64,617680618,0.5454887218045114,0.5454887218045114,0.6662163324985402,0.0413533834586467
65,774251100,0.548888888888889,0.548888888888889,0.6367896539157969,-0.07333333333333325
66,774602173,0.548888888888889,0.548888888888889,0.6003226714532487,-0.05999999999999994
67,572274981,0.5464285714285714,0.5464285714285714,0.5994448667362345,0.041964285714285676
68,572158302,0.5309139784946236,0.5309139784946236,0.6295286936849552,0.04838709677419356
69,571734935,0.5524193548387096,0.5524193548387096,0.6488926315857577,0.07706093189964153
70,688072357,0.5666666666666668,0.5666666666666668,0.6379741524964037,0.011904761904761973
71,774602173,0.5444444444444445,0.5444444444444445,0.6098405353902306,-0.06444444444444442
72,617692529,0.5589543937708565,0.5589543937708565,0.7244389748332868,0.037819799777530694
73,620535556,0.5625798212005109,0.5625798212005109,0.7373993068147575,0.03831417624521072
74,706168614,0.5595238095238095,0.5595238095238095,0.6687147605078186,0.0023809523809523725
75,774605807,0.5222222222222223,0.5222222222222223,0.5982670184216817,-0.08666666666666667
76,619575286,0.5285714285714285,0.5285714285714285,0.6296337289537075,0.013852813852813783
77,572664370,0.5595238095238095,0.5595238095238095,0.6535534419981623,0.004761904761904745
78,774588803,0.5355555555555556,0.5355555555555556,0.5676693196482453,-0.04222222222222216
79,703066934,0.5714285714285715,0.5714285714285715,0.6717858580694424,0.011904761904761973
80,683722377,0.5852130325814536,0.5852130325814536,0.6863826296316664,0.0025062656641603454
81,572139050,0.5515232974910393,0.5515232974910393,0.5862582247660925,0.06541218637992824
82,774602173,0.5888888888888889,0.5888888888888889,0.6324593411242057,-0.020000000000000018
83,774588803,0.5,0.5,0.541787338120757,-0.07777777777777772
84,620533797,0.5467836257309943,0.5467836257309943,0.6905009303075693,0.03508771929824572
85,572261080,0.5238095238095238,0.5238095238095238,0.6155728866336949,-0.033333333333333326
86,617639585,0.5595238095238095,0.5595238095238095,0.6942050944109401,0.0023809523809523725
87,774584481,0.5022222222222222,0.5022222222222222,0.5800897179057117,-0.11555555555555552
88,617639585,0.5333333333333333,0.5333333333333333,0.6787945918693431,-0.023809523809523836
89,620590707,0.5467836257309943,0.5467836257309943,0.6964634279269886,0.028508771929824706
90,572723377,0.5419642857142857,0.5419642857142857,0.651855917550895,0.0401785714285714
91,774266440,0.54,0.54,0.5604196249695709,-0.06444444444444442
92,572274038,0.54375,0.54375,0.6347461138363005,0.0357142857142857
93,574121126,0.5445151033386327,0.5445151033386327,0.6004482878636344,0.04054054054054057
94,688072357,0.5380952380952381,0.5380952380952381,0.6402716737751507,-0.01666666666666672
95,774371009,0.5,0.5,0.5505262234393142,-0.11777777777777776
96,774258626,0.528888888888889,0.528888888888889,0.6328731965304314,-0.07999999999999996
97,587286221,0.5227920227920227,0.5227920227920227,0.64121468667847,-0.004273504273504258
98,572180209,0.5428571428571428,0.5428571428571428,0.6418628631816845,-0.021428571428571574
99,565766526,0.5058651026392962,0.5058651026392962,0.6402272712794888,-0.009775171065493637
100,572710446,0.5383928571428571,0.5383928571428571,0.6725649616651443,0.03303571428571428
101,572118894,0.5577956989247311,0.5577956989247311,0.5741563746089041,0.07974910394265228
102,773587767,0.5155555555555555,0.5155555555555555,0.669334415149675,-0.07777777777777772
103,574118050,0.5174880763116058,0.5174880763116058,0.6194441704519278,0.011128775834658211
104,617696903,0.539983164983165,0.539983164983165,0.702557947204256,0.034511784511784604
105,774266796,0.508888888888889,0.508888888888889,0.5860843572386979,-0.09999999999999998
106,572663090,0.5489432703003336,0.5489432703003336,0.6747220295308015,0.027808676307007785
107,568334975,0.541958041958042,0.541958041958042,0.6580754137118922,-0.06293706293706292
108,587270777,0.5571428571428573,0.5571428571428573,0.6837247992820162,0.040476190476190554
109,774621409,0.4755555555555556,0.4755555555555556,0.5237595787296841,-0.13111111111111107
110,608615216,0.5401544401544401,0.5401544401544401,0.6092928024854134,0.02316602316602312
111,774588803,0.52,0.52,0.5803196405398068,-0.057777777777777706
112,571734323,0.5676523297491038,0.5676523297491038,0.6534189887265551,0.09229390681003574
113,572132189,0.5667562724014337,0.5667562724014337,0.6164080670972868,0.09229390681003585
114,572132481,0.5300179211469533,0.5300179211469533,0.5930714682960373,0.050179211469534024
115,571827697,0.4792020373514431,0.4792020373514431,0.6201857431340452,0.032258064516129004
116,774620167,0.5311111111111111,0.5311111111111111,0.6055365340821687,-0.05111111111111111
117,570817138,0.5666666666666667,0.5666666666666667,0.7110685010250313,0.08240740740740743
118,680844288,0.5642857142857144,0.5642857142857144,0.6272005705360592,0.01666666666666672
119,774589874,0.52,0.52,0.5553362809854502,-0.06222222222222218
120,571827697,0.5352292020373515,0.5352292020373515,0.6064099978266215,0.08828522920203735
121,620535556,0.5651340996168582,0.5651340996168582,0.7138481879578796,0.040868454661558085
122,572661645,0.5401785714285714,0.5401785714285714,0.601240050093243,0.03749999999999998
123,774602173,0.5266666666666666,0.5266666666666666,0.5724497532914542,-0.08222222222222231
124,618058102,0.5477443609022558,0.5477443609022558,0.6996416568194905,0.0436090225563911
125,774241138,0.5022222222222222,0.5022222222222222,0.5271202164158219,-0.09333333333333338
126,774584481,0.5666666666666667,0.5666666666666667,0.5874418614569016,-0.05111111111111111
127,571827697,0.5581494057724957,0.5581494057724957,0.591752715888577,0.1112054329371816
128,683739035,0.5404761904761904,0.5404761904761904,0.6328962090830642,-0.01666666666666672
129,572664370,0.5428571428571428,0.5428571428571428,0.6271787159603202,-0.011904761904761973
130,683711413,0.5690476190476191,0.5690476190476191,0.6411867791371766,0.009523809523809601
131,620533797,0.5445906432748538,0.5445906432748538,0.6939137733841878,0.03289473684210531
132,620591648,0.547514619883041,0.547514619883041,0.7072610519345561,0.0292397660818714
133,572664370,0.5666666666666668,0.5666666666666668,0.6105795709617129,0.011904761904761973
134,620485513,0.5497076023391813,0.5497076023391813,0.7303893071513151,0.0350877192982455
135,572642875,0.5428571428571428,0.5428571428571428,0.6451509413291534,0.03928571428571426
136,574118187,0.5039745627980922,0.5039745627980922,0.5081792365165232,-0.009538950715421324
137,774258626,0.5844444444444445,0.5844444444444445,0.6403659702338079,-0.02444444444444438
138,572723377,0.4946428571428571,0.4946428571428571,0.4667896100392374,-0.007142857142857173
139,587270777,0.5428571428571429,0.5428571428571429,0.6214751756897694,0.02619047619047621
140,688072357,0.55,0.55,0.5596134313149346,-0.004761904761904745
141,574121126,0.5158982511923688,0.5158982511923688,0.579151192713712,0.0119236883942766
142,572741130,0.5401785714285714,0.5401785714285714,0.5715251880846596,0.03392857142857142
143,617692529,0.5344827586206897,0.5344827586206897,0.6964001856778765,0.013348164627363879
144,620590707,0.5431286549707602,0.5431286549707602,0.6949455658326309,0.024853801169590684
145,680844288,0.5547619047619048,0.5547619047619048,0.6709871437448567,0.0071428571428571175
146,572132481,0.4852150537634408,0.4852150537634408,0.5949983881854158,0.005376344086021501
147,774605807,0.54,0.54,0.5576222498312692,-0.06888888888888889
148,774621349,0.5533333333333333,0.5533333333333333,0.556791319863108,-0.06888888888888889
149,572118894,0.5542114695340501,0.5542114695340501,0.6174689314036521,0.07616487455197124
150,774371009,0.6022222222222222,0.6022222222222222,0.6390877737719403,-0.015555555555555545
151,774601140,0.5555555555555556,0.5555555555555556,0.5265175118450284,-0.06222222222222218
152,587270777,0.5190476190476191,0.5190476190476191,0.5678948915127038,0.0023809523809523725
153,572117344,0.5666666666666668,0.5666666666666668,0.6637858507699129,-0.004761904761904745
154,572180043,0.5309139784946236,0.5309139784946236,0.5278342443201178,0.044802867383512524
155,572166969,0.5495238095238095,0.5495238095238095,0.5609438002912129,0.0761904761904762
156,572710446,0.5196428571428571,0.5196428571428571,0.6175214232334136,0.014285714285714235
157,573024295,0.5428571428571428,0.5428571428571428,0.6254927202363377,-0.021428571428571574
158,568334975,0.5629370629370629,0.5629370629370629,0.6343630133683322,-0.04195804195804198
159,774266796,0.5377777777777778,0.5377777777777778,0.6062016886563717,-0.07111111111111112
160,573776679,0.5428571428571428,0.5428571428571428,0.6455405373060624,-0.014285714285714346
161,774588803,0.5466666666666666,0.5466666666666666,0.5656717192526324,-0.03111111111111109
162,570755878,0.6025641025641025,0.6025641025641025,0.6804765577006979,0.012820512820512775
163,572570072,0.5187499999999999,0.5187499999999999,0.5536090273087262,0.008035714285714257
164,568334975,0.5839160839160839,0.5839160839160839,0.6433448331141554,-0.020979020979021046
165,710784968,0.5714285714285715,0.5714285714285715,0.6488956088803904,0.004761904761904745
166,573777420,0.5342105263157896,0.5342105263157896,0.6296890710897517,0.02706766917293235
167,774602173,0.5511111111111111,0.5511111111111111,0.5966615888910439,-0.05777777777777782
168,688072357,0.5452380952380952,0.5452380952380952,0.6107752448420197,-0.009523809523809601
169,774241138,0.4933333333333334,0.4933333333333334,0.5496460289579846,-0.10222222222222221
170,774601140,0.5111111111111112,0.5111111111111112,0.5567522366296593,-0.10666666666666658
171,571829234,0.5179924242424243,0.5179924242424243,0.6356836189147851,0.0009469696969697239
172,571829234,0.540719696969697,0.540719696969697,0.4822965197398132,0.02367424242424243
173,617680618,0.5296992481203008,0.5296992481203008,0.6844265833428591,0.025563909774436122
174,620591648,0.5467836257309943,0.5467836257309943,0.7158049878249468,0.028508771929824706
175,619575286,0.532034632034632,0.532034632034632,0.6887217040308692,0.017316017316017285
176,572180209,0.5261904761904762,0.5261904761904762,0.6120489554694012,-0.03809523809523818
177,572177292,0.5488351254480286,0.5488351254480286,0.572928209372538,0.07078853046594974
178,683739035,0.55,0.55,0.6463388490545154,-0.0071428571428571175
179,620535556,0.553639846743295,0.553639846743295,0.6870084967998705,0.02937420178799488
180,710784968,0.5714285714285715,0.5714285714285715,0.662719600479059,0.004761904761904745
181,617680618,0.537218045112782,0.537218045112782,0.6545851708678996,0.03308270676691738
182,774266440,0.5977777777777777,0.5977777777777777,0.6263667582926356,-0.00666666666666671
183,571827697,0.5556027164685909,0.5556027164685909,0.6205136640586698,0.10865874363327682
184,680844288,0.55,0.55,0.6394310324351429,0.0023809523809523725
185,572219491,0.5357142857142856,0.5357142857142856,0.5313560724338743,0.02857142857142847
186,572713811,0.5517857142857142,0.5517857142857142,0.6300407450762215,0.049107142857142794
187,688072357,0.5452380952380952,0.5452380952380952,0.6292193111287299,-0.009523809523809601
188,572687246,0.5241071428571429,0.5241071428571429,0.671500275947099,0.018750000000000044
189,570814567,0.5425925925925925,0.5425925925925925,0.7419749608537101,0.04907407407407399
190,774258626,0.5044444444444445,0.5044444444444445,0.5790586769224492,-0.10444444444444445
191,572759324,0.5035714285714286,0.5035714285714286,0.5322036875010936,-0.0035714285714285587
192,774590033,0.52,0.52,0.5104955369503855,-0.0888888888888889
193,620485513,0.5197368421052632,0.5197368421052632,0.5410928733482794,0.005116959064327409
194,774241138,0.4955555555555555,0.4955555555555555,0.48696863301955234,-0.10000000000000009
195,572180209,0.5452380952380952,0.5452380952380952,0.6349186780546678,-0.019047619047619202
196,774589874,0.5044444444444445,0.5044444444444445,0.5655427235968354,-0.07777777777777772
197,773587767,0.5311111111111111,0.5311111111111111,0.66745490803395,-0.06222222222222218
198,608615216,0.5447876447876447,0.5447876447876447,0.5899358702850013,0.02779922779922772
199,774266796,0.548888888888889,0.548888888888889,0.49741513602631204,-0.05999999999999994
200,688072357,0.5690476190476191,0.5690476190476191,0.6647947312547258,0.014285714285714346
201,774590033,0.54,0.54,0.5811616134452687,-0.06888888888888889
202,587271561,0.5440476190476191,0.5440476190476191,0.620764969028158,0.020238095238095277
203,572735102,0.5553571428571429,0.5553571428571429,0.5569503605608846,0.03303571428571428
204,572663090,0.5422691879866518,0.5422691879866518,0.6422833681781028,0.021134593993325956
205,572177292,0.5255376344086021,0.5255376344086021,0.6219085796368836,0.047491039426523274
206,572164834,0.5568996415770608,0.5568996415770608,0.6508540506142386,0.07706093189964153
207,572139050,0.5685483870967741,0.5685483870967741,0.5765088990770458,0.08243727598566303
208,573732851,0.5374999999999999,0.5374999999999999,0.5616810351823037,0.0392857142857142
209,573777039,0.5285714285714286,0.5285714285714286,0.5878064824573034,-0.02619047619047621
210,710784968,0.5714285714285715,0.5714285714285715,0.6229841985551949,0.004761904761904745
211,774266440,0.5555555555555556,0.5555555555555556,0.597964134150772,-0.04888888888888887
212,572139050,0.5604838709677419,0.5604838709677419,0.553986209212037,0.07437275985663078
213,572180209,0.5404761904761904,0.5404761904761904,0.5989521440364923,-0.023809523809523947
214,572735102,0.5553571428571429,0.5553571428571429,0.6049842267313595,0.03303571428571428
215,774588679,0.587719298245614,0.587719298245614,0.6063345333142167,-0.07017543859649122
216,617681746,0.5567296996662958,0.5567296996662958,0.6630205584305547,0.03559510567296997
217,572266708,0.5446428571428571,0.5446428571428571,0.5272224560844634,0.04910714285714285
218,617639585,0.5380952380952381,0.5380952380952381,0.6678925834205263,-0.01904761904761909
219,573676948,0.5508928571428571,0.5508928571428571,0.5405298985402822,0.045535714285714235
220,774620167,0.528888888888889,0.528888888888889,0.55958975820944,-0.05333333333333323
221,574118050,0.5317965023847376,0.5317965023847376,0.48598453045191836,0.025437201907790086
222,617692529,0.550055617352614,0.550055617352614,0.6649198006459311,0.028921023359288145
223,587286221,0.5370370370370371,0.5370370370370371,0.666148827438073,0.009971509971510084
224,571173535,0.5342592592592592,0.5342592592592592,0.6560097737892086,0.041666666666666574
225,574118362,0.5405405405405405,0.5405405405405405,0.5710201708308718,0.02782193958664536
226,683358906,0.5714285714285715,0.5714285714285715,0.6573789877113201,0.011904761904761973
227,774445899,0.5777777777777777,0.5777777777777777,0.613178338215942,-0.03333333333333344
228,617680618,0.5447368421052632,0.5447368421052632,0.6237677483134438,0.04060150375939853
229,683365076,0.5666666666666668,0.5666666666666668,0.6292393604019513,0.02619047619047632
230,707534724,0.5285714285714286,0.5285714285714286,0.5161408282096865,-0.04285714285714293
231,568334975,0.6188811188811189,0.6188811188811189,0.7015486690100673,0.013986013986013957
232,572642875,0.5258928571428572,0.5258928571428572,0.6183863073266925,0.022321428571428603
233,573024295,0.5380952380952381,0.5380952380952381,0.5686552845194692,-0.02619047619047632
234,572132189,0.5300179211469533,0.5300179211469533,0.5626848005988768,0.055555555555555525
235,617696903,0.5559764309764309,0.5559764309764309,0.6577376379846445,0.0505050505050505
236,572663090,0.5222469410456062,0.5222469410456062,0.6178873983219119,0.0011123470522803602
237,568334975,0.5629370629370629,0.5629370629370629,0.6249175530447484,-0.04195804195804198
238,572570072,0.5303571428571427,0.5303571428571427,0.5512212686309345,0.019642857142857073
239,620480535,0.5182748538011696,0.5182748538011696,0.6339601545382417,0.0014619883040934978
240,683358906,0.5714285714285715,0.5714285714285715,0.6817574467590534,0.011904761904761973
241,774266796,0.54,0.54,0.6209264132133265,-0.06888888888888889
242,572274038,0.5562499999999999,0.5562499999999999,0.5867886221374665,0.048214285714285654
243,573024295,0.530952380952381,0.530952380952381,0.5583275412067308,-0.03333333333333344
244,572164834,0.5085125448028673,0.5085125448028673,0.5513131183240888,0.02867383512544802
245,573776679,0.5238095238095238,0.5238095238095238,0.5337642445566457,-0.033333333333333326
246,587277184,0.5748847926267281,0.5748847926267281,0.7039847753529433,0.0714285714285714
247,572180209,0.5619047619047619,0.5619047619047619,0.5688437737580526,-0.0023809523809524835
248,774260344,0.48444444444444446,0.48444444444444446,0.561861887223958,-0.1333333333333333
249,572164834,0.5201612903225805,0.5201612903225805,0.5926931348535668,0.0403225806451612
250,571734323,0.5819892473118279,0.5819892473118279,0.6606837763702904,0.10663082437275978
251,572759324,0.5589285714285714,0.5589285714285714,0.595221929701753,0.051785714285714324
252,707354621,0.5714285714285715,0.5714285714285715,0.5994141387651375,0.0
253,617010721,0.5364661654135339,0.5364661654135339,0.5888564267720694,0.03308270676691727
254,572569256,0.5595238095238095,0.5595238095238095,0.6226197813595016,0.004761904761904745
255,572219491,0.5214285714285714,0.5214285714285714,0.46547632637543274,0.014285714285714235
256,574118362,0.5325914149443561,0.5325914149443561,0.5672285386238151,0.019872813990461036
257,680844288,0.5285714285714286,0.5285714285714286,0.5962364233771033,-0.01904761904761909
258,572759324,0.5616071428571427,0.5616071428571427,0.5318810406403536,0.05446428571428563
259,572270296,0.5526785714285714,0.5526785714285714,0.5786897946126479,0.05178571428571421
260,618058102,0.5402255639097745,0.5402255639097745,0.6818806129428591,0.03609022556390984
261,746705132,0.5471042471042471,0.5471042471042471,0.58659683795835,0.021621621621621623
262,620485513,0.543859649122807,0.543859649122807,0.6616033110574798,0.029239766081871288
263,572759324,0.5669642857142856,0.5669642857142856,0.551128784210129,0.05982142857142847
264,574118050,0.5453100158982512,0.5453100158982512,0.4943577698533456,0.03895071542130368
265,617696903,0.5458754208754208,0.5458754208754208,0.43916263054717963,0.04040404040404044
266,572158302,0.5542114695340501,0.5542114695340501,0.5783599409528315,0.07168458781362003
267,574118187,0.5540540540540541,0.5540540540540541,0.5759943455875896,0.04054054054054057
268,703066934,0.5714285714285715,0.5714285714285715,0.6692354602803762,0.011904761904761973
269,707534724,0.5238095238095238,0.5238095238095238,0.5806382779151299,-0.04761904761904767
270,574121126,0.5500794912559618,0.5500794912559618,0.5762147038023822,0.04610492845786962
271,774258626,0.5555555555555556,0.5555555555555556,0.6146290705575129,-0.053333333333333344
272,774588803,0.5933333333333333,0.5933333333333333,0.5911494757721092,0.015555555555555545
273,570817138,0.5111111111111111,0.5111111111111111,0.5281032803962534,0.02685185185185185
274,617631185,0.5576508620689655,0.5576508620689655,0.6795827538542732,0.04741379310344829
275,572665755,0.4973214285714285,0.4973214285714285,0.6581757168071978,-0.006250000000000033
276,683739035,0.5595238095238095,0.5595238095238095,0.5320266675721499,0.0023809523809523725
277,570755878,0.6025641025641025,0.6025641025641025,0.6853352905669996,0.012820512820512775
278,707354621,0.5714285714285715,0.5714285714285715,0.6314248047290305,0.0
279,587277184,0.5334101382488479,0.5334101382488479,0.6367233119167933,0.02995391705069117
280,572735102,0.5455357142857142,0.5455357142857142,0.5995053337338814,0.023214285714285632
281,572274981,0.5517857142857142,0.5517857142857142,0.6084789551742183,0.047321428571428514
282,707534724,0.5714285714285715,0.5714285714285715,0.623222691425809,0.0
283,572166969,0.5647619047619047,0.5647619047619047,0.5975191360270893,0.09142857142857136
284,587270777,0.5476190476190477,0.5476190476190477,0.5965446400868203,0.030952380952380953
285,707534724,0.5714285714285715,0.5714285714285715,0.6451409038134738,0.0
286,683358906,0.5714285714285715,0.5714285714285715,0.6516512491444161,0.011904761904761973
287,572735102,0.5508928571428571,0.5508928571428571,0.597312244845429,0.02857142857142847
288,572180209,0.5285714285714286,0.5285714285714286,0.5737791945661711,-0.03571428571428581
289,572659799,0.5355787476280834,0.5355787476280834,0.6084507642545312,0.030360531309297945
290,572158302,0.5085125448028673,0.5085125448028673,0.517728939234395,0.02598566308243727
291,574118050,0.5572337042925278,0.5572337042925278,0.5876402317001026,0.05087440381558028
292,573676948,0.5651785714285713,0.5651785714285713,0.5783862470256054,0.05982142857142847
293,774605807,0.5622222222222222,0.5622222222222222,0.5453765644466376,-0.046666666666666745
294,703066934,0.5714285714285715,0.5714285714285715,0.603907081599849,0.011904761904761973
295,571827697,0.5182512733446519,0.5182512733446519,0.5128591493953311,0.07130730050933781
296,774258626,0.6266666666666667,0.6266666666666667,0.592263216819649,0.01777777777777778
297,774588679,0.587719298245614,0.587719298245614,0.6199825911788508,-0.07017543859649122
298,572741130,0.5446428571428571,0.5446428571428571,0.6138814683461903,0.03839285714285712
299,573776679,0.5476190476190477,0.5476190476190477,0.6379969848024469,-0.00952380952380949
300,774266440,0.54,0.54,0.5411442406977843,-0.06444444444444442
301,572759324,0.5553571428571429,0.5553571428571429,0.5897749241954836,0.048214285714285765
302,616644235,0.5261904761904762,0.5261904761904762,0.5913920758038889,-0.03809523809523818
303,572132189,0.5416666666666666,0.5416666666666666,0.5417680783845225,0.06720430107526881
304,572180209,0.5261904761904762,0.5261904761904762,0.5303773434668482,-0.03809523809523818
305,572274038,0.5419642857142857,0.5419642857142857,0.5398383838111364,0.03392857142857142
306,568334975,0.5349650349650349,0.5349650349650349,0.505314358477754,-0.06993006993007
307,572663090,0.5556173526140156,0.5556173526140156,0.6742931335277635,0.034482758620689724
308,617681746,0.5,0.5,0.5979666754617382,-0.021134593993325845
309,587271561,0.5261904761904762,0.5261904761904762,0.6210799989169357,0.0023809523809523725
310,572687246,0.5607142857142857,0.5607142857142857,0.5925185512672568,0.05535714285714288
311,572261080,0.5476190476190477,0.5476190476190477,0.6331978281486025,-0.00952380952380949
312,774266440,0.5688888888888889,0.5688888888888889,0.6125511697530934,-0.03555555555555556
313,572665755,0.5142857142857142,0.5142857142857142,0.6436383297435513,0.010714285714285676
314,616644235,0.5261904761904762,0.5261904761904762,0.5627526058189343,-0.03809523809523818
315,706168614,0.5333333333333333,0.5333333333333333,0.5364909976871169,-0.023809523809523836
316,774601140,0.5244444444444445,0.5244444444444445,0.5872952200846482,-0.09333333333333327
317,774621409,0.5155555555555555,0.5155555555555555,0.5270994555970108,-0.09111111111111114
318,572642875,0.5419642857142857,0.5419642857142857,0.6223960619237835,0.03839285714285712
319,572759324,0.5401785714285714,0.5401785714285714,0.546592296800966,0.03303571428571428
320,774620167,0.6177777777777778,0.6177777777777778,0.6179934796084864,0.03555555555555556
321,572166969,0.5380952380952381,0.5380952380952381,0.5385737080913355,0.06476190476190474
322,774445899,0.4355555555555556,0.4355555555555556,0.4877765253386833,-0.17555555555555558
323,572663312,0.5555028462998102,0.5555028462998102,0.6232001787433108,0.04174573055028463
324,617692529,0.5333704115684093,0.5333704115684093,0.630496254082744,0.012235817575083408
325,617692529,0.5400444938820912,0.5400444938820912,0.7186685869670759,0.018909899888765347
326,572132481,0.5344982078853047,0.5344982078853047,0.5838174897190646,0.05465949820788535
327,587277184,0.5587557603686636,0.5587557603686636,0.6716355468772552,0.055299539170506895
328,587277184,0.5552995391705069,0.5552995391705069,0.7028823858640442,0.0518433179723502
329,774621409,0.5844444444444445,0.5844444444444445,0.5477648289694286,-0.022222222222222143
330,573677038,0.5392857142857143,0.5392857142857143,0.5487399296981376,0.03482142857142856
331,572759324,0.5401785714285714,0.5401785714285714,0.5719258624788904,0.03303571428571428
332,572669556,0.5276785714285714,0.5276785714285714,0.6436917989785019,0.018750000000000044
333,683711413,0.5690476190476191,0.5690476190476191,0.6400770175644845,0.009523809523809601
334,570817138,0.5509259259259258,0.5509259259259258,0.6631092571117474,0.0666666666666666
